bioguide_id,chamber,job_type,congress_number,congress_start_date,congress_end_date,region_type,region_code,party_name,job_start_date,job_end_date,party_start_date,party_end_date
I000007,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,TX,Democrat,,,,
I000025,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,HI,Democrat,,,,
I000039,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CT,Democrat,,,,
J000008,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Republican,,,,
J000013,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WA,Democrat,,,,
J000057,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OK,Democrat,,,,
J000064,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
J000098,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,VA,Democrat,,,,
J000100,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,IA,Republican,1959-01-03,,,
J000109,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MI,Republican,,,,
J000119,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CO,Democrat,,,,
J000135,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Democrat,,,,
J000158,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WI,Democrat,,,,
J000160,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,TX,Democrat,,,,
J000176,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MD,Democrat,,,,
J000195,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,SC,Democrat,,,,
J000206,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NC,Republican,,,,
J000246,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MO,Democrat,,,,
J000248,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,AL,Democrat,,,,
J000267,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NC,Democrat,,,,
J000278,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MN,Republican,,,,
K000013,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MO,Democrat,,,,
K000014,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MN,Democrat,,,,
K000015,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Democrat,,,,
K000020,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WI,Democrat,,,,
K000032,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Republican,,,,
K000036,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,1959-01-03,,,
K000040,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WV,Democrat,,,,
K000044,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,TN,Democrat,,,,
K000053,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MA,Republican,,,,
K000070,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Democrat,,,,
K000107,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MA,Democrat,,1960-12-22,,
K000130,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,NY,Democrat,1959-01-03,,,
K000144,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OK,Democrat,,,,
K000170,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,NY,Republican,1959-01-03,,,
K000171,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,TX,Democrat,1959-01-03,,,
K000177,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,TX,Democrat,,,,
K000196,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,CA,Democrat,1959-01-03,,,
K000199,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,UT,Democrat,,,,
K000244,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,OH,Democrat,1959-01-03,,,
K000249,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NC,Democrat,,,,
K000273,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Democrat,,,,
K000298,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MI,Republican,,,,
K000320,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CT,Democrat,,,,
K000335,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Republican,,,,
K000351,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IA,Republican,,,,
L000018,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Republican,,,,
L000024,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WI,Republican,,,,
L000054,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,GA,Democrat,,,,
L000065,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MA,Democrat,,,,
L000069,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MN,Republican,,,,
L000070,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,ND,Republican,,1959-11-08,,
L000081,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MD,Democrat,,,,
L000116,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Republican,,,,
L000122,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Democrat,,,,
L000240,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NC,Democrat,,,,
L000252,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MI,Democrat,,,,
L000260,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Democrat,,,,
L000299,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Democrat,,,,
L000326,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
L000344,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Republican,,,,
L000415,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MO,Democrat,1960-09-23,,,
L000425,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,HI,Democrat,1959-08-21,,,
L000428,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,LA,Democrat,,,,
L000446,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,TN,Democrat,,,,
L000520,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OR,Democrat,1960-03-16,1960-11-08,,
M000005,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MA,Democrat,,,,
M000014,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MI,Democrat,,,,
M000020,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Democrat,,,,
M000021,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WA,Republican,,,,
M000039,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IN,Democrat,,,,
M000052,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WA,Democrat,,,,
M000053,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WA,Democrat,,,,
M000065,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,TX,Democrat,1959-01-03,,,
M000070,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Republican,,,,
M000113,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MT,Democrat,,,,
M000152,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MN,Democrat,,,,
M000191,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,MA,Republican,1959-01-03,,,
M000199,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IA,Republican,,1961-01-03,,
M000224,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,IL,Republican,1959-01-03,,,
M000253,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,FL,Democrat,,,,
M000273,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WA,Republican,,,,
M000311,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MN,Democrat,1959-01-03,,,
M000332,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,AR,Democrat,,,,
M000364,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,MA,Democrat,1959-01-03,,,
M000364,Majority Leader,CongressLeadershipJob,86,1959-01-03,1961-01-03,,,Democrat,1959-01-03,1961-01-03,,
M000393,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Republican,,,,
M000414,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Republican,,,,
M000418,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,DE,Democrat,,,,
M000436,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Democrat,,,,
M000445,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WY,Democrat,1959-01-03,,,
M000449,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NE,Democrat,,,,
M000452,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,SD,Democrat,,,,
M000478,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,ME,Republican,,,,
M000568,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,SC,Democrat,1959-01-03,,,
M000582,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MI,Democrat,,,,
M000605,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,LA,Democrat,,,,
M000620,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MI,Republican,,,,
M000664,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NH,Republican,,,,
M000671,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,MT,Democrat,,,,
M000682,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,VT,Democrat,,,,
M000692,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Republican,,,,
M000719,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Democrat,,,,
M000727,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Democrat,,,,
M000759,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Republican,,,,
M000762,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
M000770,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Republican,,,,
M000778,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,AR,Democrat,1959-01-03,,,
M000799,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Republican,,,,
M000812,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,GA,Democrat,,,,
M000836,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Democrat,,,,
M000847,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CT,Democrat,,,,
M000859,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OK,Democrat,,,,
M000876,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NM,Democrat,,,,
M000892,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WV,Republican,,,,
M000930,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Democrat,,,,
M000958,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Democrat,,,,
M000990,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NM,Democrat,,,,
M000991,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OK,Democrat,,,,
M000995,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,LA,Democrat,,,,
M001014,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OR,Democrat,,,,
M001022,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,KY,Republican,,,,
M001033,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,UT,Democrat,1959-01-03,,,
M001035,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Democrat,,,,
M001045,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MO,Democrat,,,,
M001074,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Democrat,,,,
M001077,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Republican,,,,
M001078,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,SD,Republican,,,,
M001104,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Democrat,,,,
M001108,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MT,Democrat,,1961-01-03,,
M001114,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,TN,Democrat,,,,
M001121,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,ME,Democrat,1959-01-03,,,
N000009,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,KY,Democrat,,,,
N000028,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MN,Republican,,,,
N000052,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OR,Democrat,1960-11-09,,,
N000053,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OR,Democrat,,1960-03-09,,
N000113,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Democrat,,,,
N000116,Vice President,OtherJob,86,1959-01-03,1961-01-03,CountryRegion,US,Republican,,,,
N000133,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OR,Republican,,,,
N000137,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,AR,Democrat,1959-01-03,,,
O000015,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Democrat,,,,
O000016,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,IL,Democrat,1959-01-03,,,
O000053,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Democrat,,,,
O000055,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MI,Democrat,,,,
O000058,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WI,Republican,,,,
O000074,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,ME,Democrat,1959-01-03,,,
O000088,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WY,Democrat,,1961-01-03,,
O000098,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MA,Democrat,,,,
O000120,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,NJ,Republican,1959-01-03,,,
O000121,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
P000098,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,LA,Democrat,,,,
P000100,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,RI,Democrat,,,,
P000103,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,TX,Democrat,1959-01-03,,,
P000196,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WA,Republican,,,,
P000230,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,KY,Democrat,,,,
P000287,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,ID,Democrat,,,,
P000303,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MA,Democrat,,,,
P000349,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,GA,Democrat,,,,
P000352,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
P000366,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
P000398,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,TX,Democrat,1959-01-03,,,
P000401,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,VA,Republican,,,,
P000408,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,OH,Democrat,1959-01-03,,,
P000439,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OR,Democrat,,,,
P000477,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Democrat,,,,
P000516,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,GA,Democrat,,,,
P000522,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Democrat,,,,
P000549,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Democrat,,,,
P000552,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,VT,Republican,1959-01-03,,,
P000553,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WI,Democrat,,,,
P000559,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Democrat,,,,
Q000010,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MN,Republican,,,,
Q000012,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Democrat,,,,
R000001,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,MI,Democrat,1959-01-03,,,
R000018,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,AL,Democrat,,,,
R000041,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MO,Democrat,,,,
R000046,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WV,Democrat,,,,
R000077,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
R000082,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,TX,Democrat,1959-01-03,,,
R000082,Speaker Of The House,CongressLeadershipJob,86,1959-01-03,1961-01-03,,,Democrat,1959-01-03,1961-01-03,,
R000108,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,TN,Republican,1959-01-03,,,
R000113,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,NY,Republican,1959-01-03,,,
R000132,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,KS,Republican,1959-01-03,,,
R000165,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,WI,Democrat,,,,
R000187,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Democrat,,,,
R000188,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,AZ,Republican,,,,
R000250,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
R000260,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,SC,Democrat,,,,
R000280,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,SC,Democrat,,,,
R000282,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,AK,Democrat,,,,
R000314,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,AL,Democrat,,,,
R000317,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,VA,Democrat,,,,
R000357,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Republican,,,,
R000374,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NJ,Democrat,,,,
R000389,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CO,Democrat,,,,
R000392,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,DistrictRegion,MA,Republican,1959-01-03,,,
R000401,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,FL,Democrat,,,,
R000404,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,TX,Democrat,,,,
R000424,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Democrat,,,,
R000426,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Democrat,,,,
R000458,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IL,Democrat,,,,
R000467,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,IN,Democrat,,,,
R000536,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,GA,Democrat,,,,
R000547,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,TX,Democrat,,,,
S000021,Senator,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,MA,Republican,,,,
S000057,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,NY,Democrat,,,,
S000075,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,CA,Democrat,,,,
S000102,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,PA,Republican,,,,
S000117,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Republican,,,,
S000120,Representative,CongressMemberJob,86,1959-01-03,1961-01-03,StateRegion,OH,Republican,,,,
